id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,age_certification_num,weighted_rating
tm40009,21,MOVIE,2008,PG-13,123,"['drama', 'crime', 'history', 'thriller']",['US'],0,tt0478087,6.8,247039,3.0,6.801
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,"['scifi', 'animation', 'action', 'drama', 'thriller', 'war']",['JP'],3,tt0994314,8.7,62367,4.0,8.51
tm154470,Terminator Salvation,MOVIE,2009,PG-13,110,"['thriller', 'scifi', 'fantasy', 'war', 'action']","['US', 'DE', 'IT', 'GB']",0,tt0438488,6.5,357557,3.0,6.506
tm22294,Deck the Halls,MOVIE,2006,PG,93,"['comedy', 'family']",['US'],0,tt0790604,5.0,27797,2.0,5.366
tm78067,The Girl Next Door,MOVIE,2007,R,91,"['thriller', 'drama', 'crime', 'horror']",['US'],0,tt0830558,6.5,26035,5.0,6.568
tm148379,The Cat in the Hat,MOVIE,2003,PG,81,"['fantasy', 'comedy', 'family']",['US'],0,tt0312528,4.0,81971,2.0,4.222
tm21467,Final Destination 3,MOVIE,2006,R,93,"['horror', 'thriller', 'action', 'crime', 'fantasy', 'european']","['CA', 'DE', 'US']",0,tt0414982,5.8,139797,5.0,5.849
tm46436,Thir13en Ghosts,MOVIE,2001,R,91,"['thriller', 'horror', 'fantasy']","['CA', 'US']",0,tt0245674,5.6,86492,5.0,5.691
tm57190,The One,MOVIE,2001,PG-13,87,"['scifi', 'thriller', 'action']",['US'],0,tt0267804,5.9,91584,3.0,5.965
tm37546,Happy Feet,MOVIE,2006,PG,108,"['comedy', 'fantasy', 'animation', 'family', 'music', 'romance']",['AU'],0,tt0366548,6.4,182612,2.0,6.415
tm30205,Ip Man,MOVIE,2008,R,108,"['drama', 'fantasy', 'action', 'history']","['HK', 'CN']",0,tt1220719,8.0,221095,5.0,7.964
tm159310,Coach Carter,MOVIE,2005,PG-13,130,"['drama', 'sport', 'european']","['US', 'DE']",0,tt0393162,7.3,143670,3.0,7.278
tm89592,Blade: Trinity,MOVIE,2004,R,106,"['action', 'thriller', 'fantasy', 'horror', 'scifi']",['US'],0,tt0359013,5.8,175210,5.0,5.839
tm167516,Monster-in-Law,MOVIE,2005,PG-13,101,"['romance', 'comedy']","['US', 'DE']",0,tt0369735,5.5,60693,3.0,5.637
tm79895,Halloween,MOVIE,2007,R,109,['horror'],['US'],0,tt0373883,6.0,118815,5.0,6.046
tm88045,How Do You Know,MOVIE,2010,PG-13,121,"['drama', 'comedy', 'romance']",['US'],0,tt1341188,5.4,49599,3.0,5.576
tm111600,The Sweetest Thing,MOVIE,2002,R,84,"['comedy', 'romance']",['US'],0,tt0253867,5.1,58516,5.0,5.284
tm143938,The Final Destination,MOVIE,2009,R,82,"['horror', 'fantasy', 'scifi', 'action', 'thriller']",['US'],0,tt1144884,5.1,104166,5.0,5.208
tm31187,The Other Boleyn Girl,MOVIE,2008,PG-13,115,"['romance', 'drama', 'history']","['GB', 'US']",0,tt0467200,6.7,111694,3.0,6.707
tm141390,Friday the 13th,MOVIE,2009,R,97,"['horror', 'thriller']",['US'],0,tt0758746,5.5,105938,5.0,5.582
tm74780,The Bucket List,MOVIE,2007,PG-13,97,"['drama', 'comedy', 'european']",['US'],0,tt0825232,7.4,242733,3.0,7.384
tm150214,Freddy vs. Jason,MOVIE,2003,R,97,"['horror', 'action']","['IT', 'US']",0,tt0329101,5.7,117986,5.0,5.763
tm176528,Memoirs of a Geisha,MOVIE,2005,PG-13,145,"['drama', 'romance', 'european']","['FR', 'JP', 'US']",0,tt0397535,7.3,146847,3.0,7.278
tm102337,A Nightmare on Elm Street,MOVIE,2010,R,95,"['horror', 'thriller', 'crime', 'drama']",['US'],0,tt1179056,5.2,99192,5.0,5.307
tm36188,Body of Lies,MOVIE,2008,R,128,"['drama', 'action', 'thriller']","['GB', 'US']",0,tt0758774,7.1,224896,5.0,7.092
tm88382,A Cinderella Story,MOVIE,2004,PG,95,"['romance', 'comedy', 'family']","['CA', 'US']",0,tt0356470,5.9,86395,2.0,5.969
tm47523,Osmosis Jones,MOVIE,2001,PG,95,"['animation', 'action', 'comedy', 'crime', 'family', 'fantasy', 'scifi']",['US'],0,tt0181739,6.3,35711,2.0,6.385
tm24088,Scary Movie 4,MOVIE,2006,PG-13,83,"['comedy', 'horror']",['US'],0,tt0362120,5.1,120188,3.0,5.195
tm137362,The Texas Chainsaw Massacre,MOVIE,2003,R,98,"['horror', 'crime']",['US'],0,tt0324216,6.2,140741,5.0,6.229
tm177068,Fun with Dick and Jane,MOVIE,2005,PG-13,90,"['comedy', 'crime']",['US'],0,tt0369441,6.1,143998,3.0,6.133
tm82442,TMNT,MOVIE,2007,PG,87,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action']","['US', 'HK']",0,tt0453556,6.2,64062,2.0,6.261
tm90864,Due Date,MOVIE,2010,R,95,"['drama', 'comedy']",['US'],0,tt1231583,6.5,339626,5.0,6.506
tm101249,Cop Out,MOVIE,2010,R,107,"['comedy', 'thriller', 'action', 'crime']",['US'],0,tt1385867,5.5,87673,5.0,5.598
ts687,The 4400,SHOW,2004,TV-14,44,"['scifi', 'thriller', 'drama']",['US'],4,tt0389564,7.3,44971,4.0,7.235
ts24028,Still Game,SHOW,2002,TV-14,29,"['comedy', 'european']",['GB'],9,tt0281491,8.9,7539,4.0,7.898
tm142564,3 Idiots,MOVIE,2009,PG-13,170,"['comedy', 'drama']",['IN'],0,tt1187043,8.4,385782,3.0,8.372
ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,25,"['drama', 'scifi', 'fantasy', 'family']",['AU'],3,tt0491603,7.2,14782,3.0,7.078
tm89684,New York Minute,MOVIE,2004,PG,87,"['comedy', 'crime', 'family', 'romance']",['US'],0,tt0363282,4.8,23307,2.0,5.267
ts22005,Total Drama Island,SHOW,2007,TV-PG,23,"['action', 'reality', 'animation', 'family', 'comedy', 'drama']",['CA'],6,tt1173427,7.4,10523,3.0,7.168
tm183963,Dreamer: Inspired By a True Story,MOVIE,2005,PG,106,"['drama', 'family', 'sport', 'fantasy']",['US'],0,tt0487897,6.8,13034,2.0,6.807
tm27268,Monster House,MOVIE,2006,PG,91,"['fantasy', 'animation', 'comedy', 'family']",['US'],0,tt0385880,6.6,114942,2.0,6.613
tm81270,Starsky & Hutch,MOVIE,2004,PG-13,101,"['comedy', 'crime']",['US'],0,tt0335438,6.1,145981,3.0,6.133
tm137342,Tears of the Sun,MOVIE,2003,R,121,"['drama', 'thriller', 'war', 'action']",['US'],0,tt0314353,6.6,121066,5.0,6.612
ts21688,Boys Over Flowers,SHOW,2009,TV-14,64,"['comedy', 'drama', 'romance']",['KR'],1,tt1370334,7.9,11579,4.0,7.493
tm161263,The Cave,MOVIE,2005,PG-13,97,"['horror', 'thriller', 'scifi', 'action', 'european']","['DE', 'US']",0,tt0403424,5.1,38445,3.0,5.365
ts12815,Big Time Rush,SHOW,2009,TV-G,25,"['comedy', 'family']",['US'],4,tt1131746,6.3,12046,1.0,6.491
tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,2006,R,91,"['horror', 'thriller', 'documentation']",['US'],0,tt0420294,5.8,72366,5.0,5.89
tm55303,I Am Sam,MOVIE,2001,PG-13,132,['drama'],['US'],0,tt0277027,7.6,149082,3.0,7.565
tm31189,The Spiderwick Chronicles,MOVIE,2008,PG,96,"['fantasy', 'thriller', 'action', 'drama', 'family']",['US'],0,tt0416236,6.5,94628,2.0,6.522
tm165593,Rumor Has It...,MOVIE,2005,PG-13,97,"['comedy', 'drama', 'romance']",['US'],0,tt0398375,5.5,57894,3.0,5.642
ts15986,Dead Set,SHOW,2008,TV-MA,141,"['scifi', 'thriller', 'comedy', 'drama', 'horror', 'european']",['GB'],1,tt1285482,7.6,19684,5.0,7.395
ts26322,Toradora!,SHOW,2008,TV-14,30,"['animation', 'romance', 'comedy', 'drama']",['JP'],2,tt1279024,8.0,14307,4.0,7.612
tm78767,I Now Pronounce You Chuck & Larry,MOVIE,2007,PG-13,115,"['comedy', 'romance']",['US'],0,tt0762107,5.9,146625,3.0,5.942
tm36644,World Trade Center,MOVIE,2006,PG-13,129,"['thriller', 'history', 'drama']",['US'],0,tt0469641,6.0,83129,3.0,6.064
tm77649,Premonition,MOVIE,2007,PG-13,96,"['thriller', 'drama', 'fantasy']",['US'],0,tt0477071,5.9,78119,3.0,5.976
tm33113,Eagle Eye,MOVIE,2008,PG-13,118,"['thriller', 'action', 'european']","['US', 'DE']",0,tt1059786,6.6,185430,3.0,6.608
tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,PG,224,"['drama', 'romance', 'sport']",['IN'],0,tt0169102,8.1,111053,2.0,8.024
tm147211,The Men Who Stare at Goats,MOVIE,2009,R,94,"['comedy', 'war']","['GB', 'US']",0,tt1234548,6.2,131564,5.0,6.231
tm29555,Friends with Money,MOVIE,2006,R,88,"['romance', 'comedy', 'drama']",['US'],0,tt0436331,5.8,30186,5.0,5.992
tm93225,Legend of the Guardians: The Owls of Ga'Hoole,MOVIE,2010,PG,100,"['fantasy', 'family', 'action', 'war', 'drama', 'thriller', 'animation']","['US', 'AU']",0,tt1219342,6.9,82623,2.0,6.894
tm86189,Good Luck Chuck,MOVIE,2007,,101,"['comedy', 'romance']","['CA', 'US']",0,tt0452625,5.6,89755,0.0,5.688
tm104880,Louis C.K.: Hilarious,MOVIE,2010,,84,['comedy'],['US'],0,tt1421373,8.4,11973,0.0,7.817
tm101334,Death at a Funeral,MOVIE,2010,R,92,['comedy'],['US'],0,tt1321509,5.6,49599,5.0,5.751
tm135451,Gifted Hands: The Ben Carson Story,MOVIE,2009,,86,['drama'],['US'],0,tt1295085,7.6,10210,0.0,7.282
ts30083,Angel Beats!,SHOW,2010,TV-14,26,"['scifi', 'action', 'comedy', 'drama', 'fantasy', 'animation']",['JP'],1,tt1639109,7.7,13848,4.0,7.404
tm141707,Blood and Bone,MOVIE,2009,R,93,"['thriller', 'action', 'crime', 'drama', 'sport']",['US'],0,tt0346631,6.7,33051,5.0,6.721
tm103095,Ip Man 2,MOVIE,2010,R,108,"['drama', 'history', 'sport', 'action']","['CN', 'HK']",0,tt1386932,7.5,103673,5.0,7.457
tm83786,Like Stars on Earth,MOVIE,2007,PG,165,"['drama', 'family']",['IN'],0,tt0986264,8.3,188234,2.0,8.247
ts20544,Ouran High School Host Club,SHOW,2006,TV-14,23,"['comedy', 'drama', 'animation', 'romance']",['JP'],1,tt0816397,8.2,9763,4.0,7.623
tm27168,Felon,MOVIE,2008,R,103,"['crime', 'thriller', 'drama', 'action']",['US'],0,tt1117385,7.4,78039,5.0,7.352
tm114476,Stuart Little 2,MOVIE,2002,G,78,"['comedy', 'fantasy', 'animation', 'family']",['US'],0,tt0243585,5.5,53746,1.0,5.652
ts21967,Johnny Test,SHOW,2005,TV-Y7,18,"['comedy', 'drama', 'family', 'scifi', 'animation', 'action']","['CA', 'US']",6,tt15061770,5.1,8172,2.0,5.894
tm130574,Did You Hear About the Morgans?,MOVIE,2009,PG-13,103,"['comedy', 'romance', 'drama']",['US'],0,tt1314228,4.9,40289,3.0,5.184
tm160800,Chaos,MOVIE,2005,R,106,"['action', 'crime', 'drama', 'thriller', 'european']","['GB', 'US', 'CA']",0,tt0402910,6.4,54633,5.0,6.448
tm164557,Initial D,MOVIE,2005,,107,"['drama', 'action', 'crime', 'thriller', 'animation', 'comedy', 'romance']","['HK', 'JP']",0,tt0439630,6.3,8536,0.0,6.534
tm71119,Delta Farce,MOVIE,2007,PG-13,90,"['action', 'comedy']",['US'],0,tt0800003,3.6,11138,3.0,4.843
tm86995,Christmas with the Kranks,MOVIE,2004,PG,99,"['comedy', 'family']",['US'],0,tt0388419,5.4,49090,2.0,5.577
tm137530,Love Happens,MOVIE,2009,PG-13,109,"['drama', 'romance']","['CA', 'GB', 'US']",0,tt4809870,5.6,32837,3.0,5.814
tm100688,Even the Rain,MOVIE,2010,,104,"['drama', 'european', 'history']","['ES', 'FR', 'MX']",0,tt1422032,7.4,13446,0.0,7.201
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,2001,G,210,"['drama', 'romance']",['IN'],0,tt0248126,7.4,48818,1.0,7.327
tm22636,Trailer Park Boys: The Movie,MOVIE,2006,R,95,"['comedy', 'crime']",['CA'],0,tt0425601,7.1,12831,5.0,7.001
tm38896,From Within,MOVIE,2008,R,89,"['thriller', 'horror', 'documentation', 'war', 'european']",['US'],0,tt1063056,5.6,7585,5.0,6.185
tm29269,Jodhaa Akbar,MOVIE,2008,PG-13,213,"['romance', 'history', 'war', 'action', 'drama']",['IN'],0,tt0449994,7.5,32188,3.0,7.378
tm73058,Om Shanti Om,MOVIE,2007,PG,162,"['comedy', 'drama', 'fantasy', 'romance', 'thriller', 'action']",['IN'],0,tt1024943,6.7,42597,2.0,6.717
tm76835,Jab We Met,MOVIE,2007,PG-13,138,"['comedy', 'drama', 'romance']",['IN'],0,tt1093370,7.9,51945,3.0,7.772
tm97544,Alpha and Omega,MOVIE,2010,PG,88,"['animation', 'romance', 'comedy', 'family']","['IN', 'CA', 'US']",0,tt1213012,5.1,14272,2.0,5.666
tm22342,Waist Deep,MOVIE,2006,R,97,"['thriller', 'drama', 'crime', 'action']",['US'],0,tt0456020,5.8,9957,5.0,6.221
tm41508,First Sunday,MOVIE,2008,PG-13,96,"['comedy', 'crime', 'drama']",['US'],0,tt0486578,4.5,10834,3.0,5.411
tm156575,Billu,MOVIE,2009,PG,137,"['drama', 'comedy']",['IN'],0,tt1230448,6.3,11747,2.0,6.494
tm61056,Dil Chahta Hai,MOVIE,2001,G,183,"['drama', 'comedy', 'romance']",['IN'],0,tt0292490,8.1,71167,1.0,7.985
tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,2009,R,101,"['comedy', 'crime']",['CA'],0,tt1337032,7.3,7451,5.0,7.067
tm54147,Dostana,MOVIE,2008,PG-13,145,"['drama', 'comedy', 'romance']","['US', 'IN']",0,tt1185420,6.5,14944,3.0,6.602
tm30170,Don,MOVIE,2006,PG-13,178,"['thriller', 'crime', 'action', 'european']",['IN'],0,tt0461936,7.1,36836,3.0,7.055
tm37945,Rock On!!,MOVIE,2008,,144,"['drama', 'music']",['IN'],0,tt1230165,7.7,21963,0.0,7.487
tm83175,Welcome,MOVIE,2007,,160,"['romance', 'crime', 'comedy']",['IN'],0,tt0488798,6.9,21799,0.0,6.88
tm22540,Phir Hera Pheri,MOVIE,2006,,155,"['comedy', 'crime']",['IN'],0,tt0419058,7.1,22505,0.0,7.033
tm32885,Rang De Basanti,MOVIE,2006,PG-13,157,"['comedy', 'drama', 'history', 'crime']",['IN'],0,tt0460895,8.1,118092,3.0,8.028
tm82765,Swades,MOVIE,2004,G,189,"['drama', 'european']","['IN', 'US']",0,tt0367110,8.1,89085,1.0,8.007
tm146887,Delhi-6,MOVIE,2009,,141,"['drama', 'comedy']",['IN'],0,tt1043451,6.1,7683,0.0,6.443
tm144345,Kal Ho Naa Ho,MOVIE,2003,PG,186,"['drama', 'comedy', 'romance']",['IN'],0,tt0347304,7.9,68028,2.0,7.799
tm70222,Sivaji: The Boss,MOVIE,2007,PG-13,189,"['drama', 'crime', 'thriller', 'action']",['IN'],0,tt0479751,7.5,19556,3.0,7.321
tm92977,Ishqiya,MOVIE,2010,R,115,"['comedy', 'thriller', 'romance', 'drama']",['IN'],0,tt1345777,7.3,10415,5.0,7.107
tm98975,Guzaarish,MOVIE,2010,PG,126,"['drama', 'romance']",['IN'],0,tt1438298,7.4,18466,2.0,7.24
tm43179,Oye Lucky! Lucky Oye!,MOVIE,2008,,126,"['comedy', 'drama', 'action', 'crime']",['IN'],0,tt1292703,7.7,17411,0.0,7.447
tm23441,Kabhi Alvida Naa Kehna,MOVIE,2006,PG,193,"['drama', 'romance']",['IN'],0,tt0449999,6.0,19797,2.0,6.214
tm86051,Black Friday,MOVIE,2004,R,143,"['crime', 'action', 'drama', 'history']",['IN'],0,tt0400234,8.4,20611,5.0,7.999
tm23077,Vivah,MOVIE,2006,,175,"['drama', 'family', 'romance']",['IN'],0,tt0494290,6.6,9793,0.0,6.692
tm31335,Golmaal Returns,MOVIE,2008,PG,135,"['comedy', 'crime']",['IN'],0,tt1092005,5.1,7884,2.0,5.909
tm51493,Vizontele,MOVIE,2001,,110,"['comedy', 'drama']",['TR'],0,tt0270053,8.0,36291,0.0,7.809
tm96168,Once Upon a Time in Mumbaai,MOVIE,2010,PG-13,132,"['thriller', 'crime', 'drama', 'romance', 'action']",['IN'],0,tt1395054,7.4,17494,3.0,7.234
tm72587,Guru,MOVIE,2007,PG-13,166,"['romance', 'documentation', 'drama', 'european']",['IN'],0,tt0499375,7.7,23541,3.0,7.498
tm88366,Main Hoon Na,MOVIE,2004,PG,179,"['drama', 'romance', 'thriller', 'action', 'comedy']",['IN'],0,tt0347473,7.0,35142,2.0,6.97
tm164389,Paheli,MOVIE,2005,PG-13,141,"['fantasy', 'drama', 'romance', 'comedy']",['IN'],0,tt0451850,6.3,13206,3.0,6.48
tm149209,Kaminey,MOVIE,2009,PG-13,135,"['drama', 'crime', 'action', 'thriller']",['IN'],0,tt1274295,7.4,17136,3.0,7.232
tm82718,G.O.R.A.,MOVIE,2004,PG-13,127,"['scifi', 'comedy']",['TR'],0,tt0384116,8.0,61797,3.0,7.88
tm39557,Jaane Tu... Ya Jaane Na,MOVIE,2008,,155,"['drama', 'comedy', 'romance']",['IN'],0,tt0473367,7.4,26738,0.0,7.279
tm29731,Chup Chup Ke,MOVIE,2006,G,165,"['comedy', 'drama', 'romance']",['IN'],0,tt0464160,6.9,10528,1.0,6.868
tm80455,Manorama Six Feet Under,MOVIE,2007,R,137,"['thriller', 'crime', 'drama']",['IN'],0,tt0920464,7.6,8043,5.0,7.237
tm129971,Luck by Chance,MOVIE,2009,,155,"['romance', 'drama']",['IN'],0,tt0886539,7.1,10206,0.0,6.986
tm103133,Karthik Calling Karthik,MOVIE,2010,PG,135,"['thriller', 'drama', 'romance']",['IN'],0,tt1373156,7.1,11944,2.0,6.996
tm155761,Ajab Prem Ki Ghazab Kahani,MOVIE,2009,PG,150,"['action', 'comedy', 'romance']",['IN'],0,tt1252596,6.3,14380,2.0,6.47
tm93004,Yuva,MOVIE,2004,PG,161,"['action', 'drama', 'thriller']",['IN'],0,tt0382383,7.3,8878,2.0,7.088
tm78790,Namastey London,MOVIE,2007,PG,131,"['comedy', 'drama', 'romance']",['IN'],0,tt0795434,7.1,21745,2.0,7.032
tm44530,Fashion,MOVIE,2008,PG-13,167,"['romance', 'drama']",['IN'],0,tt0964516,6.9,12468,3.0,6.871
tm102848,Peepli Live,MOVIE,2010,PG,104,"['drama', 'comedy']",['IN'],0,tt1447508,7.4,12265,2.0,7.189
tm96595,Lakshya,MOVIE,2004,G,186,"['drama', 'romance', 'war', 'action']",['IN'],0,tt0323013,7.8,23076,1.0,7.572
tm145243,Wake Up Sid,MOVIE,2009,,138,"['comedy', 'drama', 'romance']",['IN'],0,tt1324059,7.6,30818,0.0,7.455
tm77348,Life in a Metro,MOVIE,2007,,124,"['drama', 'comedy', 'romance']",['IN'],0,tt0800956,7.4,11934,0.0,7.185
tm111226,Awara Paagal Deewana,MOVIE,2002,,169,"['action', 'comedy', 'crime', 'drama', 'thriller']",['IN'],0,tt0319020,6.2,8309,0.0,6.483
tm33729,Taxi No. 9 2 11,MOVIE,2006,,116,"['drama', 'thriller', 'comedy']",['IN'],0,tt0476884,7.2,9897,0.0,7.042
tm129763,Anbe Sivam,MOVIE,2003,,160,"['comedy', 'drama']",['IN'],0,tt0367495,8.7,20595,0.0,8.223
tm130301,Gangaajal,MOVIE,2003,,157,"['drama', 'crime', 'action']",['IN'],0,tt0373856,7.8,17029,0.0,7.514
tm141117,Chalte Chalte,MOVIE,2003,PG-13,175,"['comedy', 'drama', 'romance']",['IN'],0,tt0346723,6.5,15379,3.0,6.6
tm49865,Aamir,MOVIE,2008,NC-17,99,"['thriller', 'action', 'crime', 'drama']",['IN'],0,tt1241195,7.6,11241,6.0,7.3
tm114504,The Legend of Bhagat Singh,MOVIE,2002,,155,"['drama', 'history', 'action']",['IN'],0,tt0319736,8.1,16225,0.0,7.714
tm103732,Udaan,MOVIE,2010,R,138,['drama'],['IN'],0,tt1639426,8.1,44556,5.0,7.926
tm101609,Raajneeti,MOVIE,2010,PG,167,"['drama', 'thriller', 'crime']",['IN'],0,tt1291465,7.1,17555,2.0,7.02
tm112235,Kannathil Muthamittal,MOVIE,2002,,137,"['drama', 'war', 'action']",['IN'],0,tt0312859,8.4,8376,0.0,7.68
tm134407,Dev.D,MOVIE,2009,PG-13,144,"['drama', 'romance', 'comedy']",['IN'],0,tt1327035,7.9,30389,3.0,7.698
tm91323,I Hate Luv Storys,MOVIE,2010,PG,129,"['drama', 'romance', 'comedy']",['IN'],0,tt1667838,5.6,7994,2.0,6.17
tm84316,Shootout at Lokhandwala,MOVIE,2007,PG-13,145,"['crime', 'action', 'history']",['IN'],0,tt0811066,7.1,10139,3.0,6.985
ts8175,Call the Midwife,SHOW,2012,TV-PG,56,"['drama', 'history', 'european']",['GB'],11,tt1983079,8.5,25562,3.0,8.139
tm170758,Hop,MOVIE,2011,PG,95,"['comedy', 'fantasy', 'animation', 'family']",['US'],0,tt1411704,5.4,33734,2.0,5.644
tm166064,"Crazy, Stupid, Love.",MOVIE,2011,PG-13,118,"['romance', 'comedy', 'drama']",['US'],0,tt1570728,7.4,507878,3.0,7.392
ts20564,New Girl,SHOW,2011,TV-14,21,"['comedy', 'romance']",['US'],7,tt1826940,7.7,216209,4.0,7.672
ts278,Black Mirror,SHOW,2011,TV-MA,59,"['scifi', 'thriller', 'drama', 'european']",['GB'],5,tt2085059,8.8,515577,5.0,8.773
tm170442,Margin Call,MOVIE,2011,R,107,"['thriller', 'drama']",['US'],0,tt1615147,7.1,125883,5.0,7.085
tm41792,Django Unchained,MOVIE,2012,R,165,"['western', 'drama']",['US'],0,tt1853728,8.4,1472668,5.0,8.393
ts21580,Longmire,SHOW,2012,TV-14,53,"['western', 'action', 'crime', 'drama']",['US'],6,tt1836037,8.3,34362,4.0,8.049
tm50018,Looper,MOVIE,2012,R,119,"['thriller', 'scifi', 'drama', 'crime', 'action']",['US'],0,tt1276104,7.4,566791,5.0,7.393
ts20660,Shameless,SHOW,2011,TV-MA,54,"['drama', 'comedy']",['US'],11,tt1586680,8.6,230243,5.0,8.547
ts21806,Happy Endings,SHOW,2011,TV-14,21,"['comedy', 'romance']",['US'],3,tt2311579,7.8,37778,4.0,7.647
tm60292,Argo,MOVIE,2012,R,120,"['drama', 'thriller']","['US', 'GB']",0,tt1024648,7.7,600392,5.0,7.69
tm164877,Midnight in Paris,MOVIE,2011,PG-13,94,"['fantasy', 'romance', 'comedy']","['US', 'ES']",0,tt1605783,7.7,413541,3.0,7.685
ts33338,Top Boy,SHOW,2011,TV-MA,48,"['drama', 'thriller', 'crime', 'european']",['GB'],2,tt1830379,8.4,22420,5.0,8.024
tm166548,Warrior,MOVIE,2011,PG-13,140,"['drama', 'action', 'sport']",['US'],0,tt1291584,8.2,463276,3.0,8.179
ts32835,Hunter x Hunter,SHOW,2011,TV-14,23,"['drama', 'action', 'comedy', 'crime', 'animation', 'documentation', 'family', 'fantasy']",['JP'],3,tt2098220,9.0,87857,4.0,8.839
tm32982,Les Misérables,MOVIE,2012,PG-13,157,"['drama', 'romance', 'history', 'war']","['GB', 'US']",0,tt1707386,7.5,325132,3.0,7.486
ts17598,Arrow,SHOW,2012,TV-14,42,"['action', 'crime', 'drama', 'scifi']",['US'],8,tt2193021,7.5,425716,4.0,7.489
tm161802,The Girl with the Dragon Tattoo,MOVIE,2011,R,158,"['crime', 'thriller', 'drama']","['NO', 'SE', 'US']",0,tt1568346,7.8,454917,5.0,7.785
tm158304,Contagion,MOVIE,2011,PG-13,106,"['thriller', 'scifi', 'action', 'drama']","['US', 'AE']",0,tt1598778,6.8,300074,3.0,6.8
tm72140,Battleship,MOVIE,2012,PG-13,131,"['scifi', 'thriller', 'action', 'documentation']",['US'],0,tt1440129,5.8,246008,3.0,5.828
tm37153,Killing Them Softly,MOVIE,2012,R,104,"['crime', 'thriller', 'drama']",['US'],0,tt1767297,6.2,141289,5.0,6.229
tm160433,Just Go with It,MOVIE,2011,PG-13,117,"['romance', 'comedy']",['US'],0,tt1564367,6.4,239367,3.0,6.412
tm39896,Dark Shadows,MOVIE,2012,PG-13,113,"['comedy', 'fantasy', 'horror']",['US'],0,tt1077368,6.2,262998,3.0,6.216
tm178201,Sherlock Holmes: A Game of Shadows,MOVIE,2011,PG-13,129,"['crime', 'thriller', 'action']","['US', 'GB']",0,tt1515091,7.4,446531,3.0,7.391
tm59428,Silver Linings Playbook,MOVIE,2012,R,122,"['drama', 'romance', 'comedy']",['US'],0,tt1045658,7.7,697481,5.0,7.691
ts20457,The Legend of Korra,SHOW,2012,TV-Y7,23,"['action', 'scifi', 'comedy', 'drama', 'family', 'fantasy', 'animation']",['US'],4,tt1695360,8.4,117464,2.0,8.311
ts20429,Sword Art Online,SHOW,2012,TV-MA,23,"['scifi', 'action', 'animation', 'drama', 'western', 'comedy', 'fantasy', 'romance', 'thriller']",['JP'],4,tt2250192,7.6,43727,5.0,7.492
tm176356,Sucker Punch,MOVIE,2011,PG-13,110,"['fantasy', 'thriller', 'action']","['US', 'CA']",0,tt0978764,6.0,241111,3.0,6.023
ts6506,The Borgias,SHOW,2011,TV-MA,51,"['drama', 'history', 'romance', 'crime']","['CA', 'HU', 'US']",3,tt1582457,7.9,50556,5.0,7.768
tm74848,Total Recall,MOVIE,2012,PG-13,120,"['thriller', 'scifi', 'crime', 'action']","['CA', 'US']",0,tt1386703,6.2,252051,3.0,6.217
ts34087,Puella Magi Madoka Magica,SHOW,2011,TV-14,24,"['scifi', 'thriller', 'animation', 'drama', 'fantasy']",['JP'],1,tt1773185,8.3,9055,4.0,7.654
tm68272,Project X,MOVIE,2012,R,88,['comedy'],['US'],0,tt1636826,6.6,204959,5.0,6.607
tm60844,Berserk: The Golden Age Arc I - The Egg of the King,MOVIE,2012,NC-17,76,"['fantasy', 'war', 'animation', 'action', 'drama', 'horror']",['JP'],0,tt2311238,7.5,12278,6.0,7.253
tm160132,Soul Surfer,MOVIE,2011,PG,112,"['drama', 'family', 'sport']",['US'],0,tt1596346,7.0,49101,2.0,6.977
tm172716,Final Destination 5,MOVIE,2011,R,92,"['horror', 'thriller', 'action', 'fantasy', 'documentation', 'european']",['US'],0,tt1622979,5.9,114505,5.0,5.953
tm278681,Puss in Boots,MOVIE,2011,PG,79,"['comedy', 'animation', 'family', 'fantasy', 'action']",['US'],0,tt0448694,6.6,156144,2.0,6.609
tm40319,Savages,MOVIE,2012,R,131,"['thriller', 'action', 'crime', 'drama']",['US'],0,tt1615065,6.4,129199,5.0,6.422
tm173624,Hall Pass,MOVIE,2011,R,105,"['romance', 'comedy']",['US'],0,tt0480687,5.9,125098,5.0,5.949
ts9794,Comedians in Cars Getting Coffee,SHOW,2012,TV-14,20,"['comedy', 'family', 'animation']",['US'],11,tt2314952,8.0,12363,4.0,7.573
ts20500,Lilyhammer,SHOW,2012,TV-MA,45,"['crime', 'comedy', 'drama']",['NO'],3,tt1958961,7.9,29196,5.0,7.691
tm62210,Rurouni Kenshin Part I: Origins,MOVIE,2012,PG-13,134,"['drama', 'war', 'action', 'history']",['JP'],0,tt1979319,7.4,25793,3.0,7.276
tm167232,Unknown,MOVIE,2011,PG-13,113,"['action', 'thriller', 'european']","['GB', 'FR', 'DE']",0,tt1401152,6.8,259696,3.0,6.801
